Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,0,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/811b155ddeece4e8a99ef02d8c4cc685,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Do not buy this. The screen WILL crack no matter what. I""ve had mine for 3 weeks and have mostly had it plugged it to my monitor via USBC HDMI. I unplugged it one day to find several Hairline cracks in the screen. I googled it and it seems to be a very common issue with this laptop. Also the display on the screen is terrible. Very washed out/brown.'}",negative,UseAction,WorkTasks,ScreenQuality,UsingAbility,Person,Universal,,negative,UseAction,ScreenQuality,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/fa4446021e6990cca905720b98c13082,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'First time purchasing Samsung.  Nice features: backlit keyboard,  numeric keypad, lightweight, touch screen'}",positive,TypeAction,TypedDocuments,KeyboardLight,TypingAbility,Person,Home,,positive,TypeAction,KeyboardLight,TypingAbility,Person,Home,TypedDocuments,both
http://linked.aub.edu.lb/actionrec/Review/ac1bb4a283a419b3c50745ae4d4723b9,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Fast and reliable. The high definition screen will make you happy. All I wanted!'},positive,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,,positive,WorkAction,ScreenQuality,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/6064080b0a18c4b737c44e57f80849d9,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'This laptop was a huge disappointment. It processed anything from the web verrrry slowwly, and downloading purchased software was a nightmare. On the positive side, Best Buy was gracious about refunding our full purchase price when we returned it a day after receipt.'}",negative,DownLoadAction,Data,Software,DownloadingAbility,Person,Universal,,negative,DownLoadAction,Software,DownloadingAbility,Person,Universal,Data,both
http://linked.aub.edu.lb/actionrec/Review/eb4d24604d543ba4218e1b59baf89956,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Good value. The keyboard has a great feel. Hingis improved from earlier models'},positive,TypeAction,TypedDocuments,Keyboard,TypingAbility,Person,Universal,,positive,TypeAction,Keyboard,TypingAbility,Person,Universal,TypedDocuments,both
http://linked.aub.edu.lb/actionrec/Review/433db679fe71a9690b2f87097c83ef31,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Recommendation for laptop by store associate well received.Fast device, great clarity, super intuitive!'}",positive,UseAction,WorkTasks,Speed,UsingAbility,Person,Universal,,positive,UseAction,Speed,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/df2b27c4a67b64b4f19fed93817396c4,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Fantastic laptop. Daughter just starting college seems to be working great'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/9ccfd5cc47cbf4f325282de8750878ed,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Such a great device for Interior designer, engineers, or architects.'}",positive,WorkAction,WorkTasks,ProcessingUnit,DesigningAbility,Person,Home,,positive,WorkAction,ProcessingUnit,DesigningAbility,Designer,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/8ed0be597aed959fa305a29b2d454590,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'thin and lite setup for downloading programs and transporting them from home to work. good and quick'},positive,CarryAction,Work,,CarryingAbility,Person,Universal,,positive,CarryAction,Design,CarryingAbility,Person,Home,Work,both
http://linked.aub.edu.lb/actionrec/Review/02e810f9774ba0ea20ec90ccc8fb62d0,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'He does not have a port for a wireless mouse very disappointing and seems to work just fine'},negative,UseAction,WorkTasks,WirelessMouse,UsingAbility,Person,Universal,,negative,UseAction,WirelessMouse,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/4b4ecd229f8de0446266e9c2c92c8880,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'I love the size, slim and sleek. Not heavy at all . This is what I have always wanted.'}",positive,CarryAction,Work,Lightweight,CarryingAbility,Person,Universal,,positive,CarryAction,Lightweight,CarryingAbility,Person,Universal,Work,both
http://linked.aub.edu.lb/actionrec/Review/5fb4a0be7206cfe6ed46b9ed971d87a5,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'I love this computer, lightweight, and fast speed.'}",positive,CarryAction,Work,Lightweight,CarryingAbility,Person,Universal,,positive,CarryAction,Lightweight,CarryingAbility,Person,Universal,Work,both
http://linked.aub.edu.lb/actionrec/Review/9563014f92cd6470c9438a89d3fc3d06,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'I love this computer. It supercedes all my old junk. Easy to use especially with the touch screen.'},positive,TypeAction,Work,Screen,TypingAbility,Person,Universal,,positive,TypeAction,Screen,TypingAbility,Person,Universal,Work,both
http://linked.aub.edu.lb/actionrec/Review/a360c084d309d39050593dfe5dabe038,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'This is a great machine. My only complaint is the finger prints but that does not effect the way it works. I love the touch screen and the 360. This was my first time using Windows 11 and I am getting used to it. I love the small bezels. Battery life seems to be pretty good. The fact that it is so thin and light, makes it so much easier to carry around. I would definityl recommend this to anyone.'}",positive,TypeAction,Work,TouchScreen,WritingAbility,Person,Universal,,positive,TypeAction,TouchScreen,WritingAbility,Person,Universal,Work,both
http://linked.aub.edu.lb/actionrec/Review/26b5d99d680c9b0a33f6ffd51450fdde,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'First impression of the Laptop is that it is a workhorse, with plenty of ram and and SDD space.  The screen is crisp and sharp.  However, the system has its glitches and here are some.  1. The cam does not work for windows login purposes.  Not sure for the price paid - why this feature was totally missed by Samsung.  2. The system gets unusually hot when working on it for prolonged periods of time. 3. although the case looks ""sturdy"" it is actualy quite flimsy.  4. Fingerprint to login to windows keeps giving an error message.  MY calls to Microsoft on this issue all come down to the manufacturer Samsung and nothing to do with Windows.  So it gets two stars from me.'}",negative,LoginAction,WorkTasks,Camera,LoggingAbility,Person,Universal,,negative,LoginAction,Camera,LoggingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/13fcd3419245a578a3f9cde4b45e0865,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'This is my second Samsung laptop. Love the AMOLED Display. Runs great'},positive,RunAction,ProgramObject,Speed,RunningAbility,Person,Universal,,positive,RunAction,Speed,RunningAbility,Person,Universal,ProgramObject,both
http://linked.aub.edu.lb/actionrec/Review/8401eb3d2de67f5cac08280223dcd7e5,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Absolutely love this laptop so versatile and easy to use since I have an Android phone l.  Very easy to transfer files back and forth instantly'},positive,TransferAction,Files,Speed,TransferringAbility,Person,Universal,,positive,TransferAction,Speed,TransferringAbility,Person,Universal,Files,both
http://linked.aub.edu.lb/actionrec/Review/81a80a37dc3df9466b761e814a5d5278,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Love the lightweight of this laptop and the clarity of the screen.'},positive,WorkAction,WorkTasks,ScreenResolution,WorkingAbility,Person,Universal,,positive,WorkAction,ScreenResolution,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/617d0e044653ca00834e846bc44a56ab,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Thin, light weight, looks great, screen resolution and size is just what I was looking for. Love the color!'}",positive,TeachAction,WorkTasks,ScreenResolution,TeachingAbility,Person,Home,,positive,WorkAction,ScreenResolution,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/bafce5c5e2791a20626a52a87b6aeae5,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'great fast pace product for office work and editing'},positive,EditAction,MediaObject,Speed,EditingAbility,Person,Universal,,positive,EditAction,Speed,EditingAbility,Person,Universal,MediaObject,both
http://linked.aub.edu.lb/actionrec/Review/39e2a209b165f6e9bf61e7ff8140af97,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Using this product daily.  Good display, rapid speed.  easy to transport.'}",positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,EaseOfUsing,WorkingAbility,Person,Travel,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/9918849021839e69fc66f8647b4f0cdb,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Looks like a Mac computer. But I like how fast it is. Boot up speed is like 5 seconds'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/e15f3ed4f0b26fa06a50eccc57af87be,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Amazing! Fast, crispy clear, light perfect for travels n for me. Jist be careful with handlong as ots super thin.'}",positive,TravelAction,Work,Lightweight,TravelingAbility,Person,Universal,,positive,TravelAction,Lightweight,TravelingAbility,Person,Travel,Work,both
http://linked.aub.edu.lb/actionrec/Review/36fb66bc27dfad9a7fa4f8c182e419b4,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'It""s beautiful. But it has little bitty holes and my mouse I purchased with it has a big plug in for the wireless mouse.  I can""t use it'}",negative,UseAction,WorkTasks,Receiver,UsingAbility,Person,Universal,,negative,UseAction,Receiver,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/75d182bc0b0eec50b3c8ca00c83e1a23,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'I love my new Samsung Galaxy Book2 Pro 360 2-in-1 touchscreen laptop! This laptop is the lightest weight 15 inch laptop I have ever seen. The 2 in 1 feature is really convenient too! Now I don""t have to switch between 2 different devices when I need to go from using the laptop to the portability of a tablet.'}",positive,WorkAction,WorkTasks,Lightweight,WorkingAbility,Person,Universal,,positive,WorkAction,Lightweight,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/6571bf8442e2e0d0fd3bf999e90dd97f,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Very good laptop. It is lightweight with fast processing time and gives vibrant screen colors. Sleek and impressive with a nice stylus feature.'},positive,CarryAction,Work,Lightweight,CarryingAbility,Person,Universal,,positive,CarryAction,Lightweight,CarryingAbility,Person,Universal,Work,both
http://linked.aub.edu.lb/actionrec/Review/dea311f2941550c29cc1dc77d46a838d,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'I really wanted to love this laptop.  It was an nice upgrade from my last one, and after looking at the specs I thought it would be perfect for me.  When I first started setting it up I was shocked when I got the blue screen of death.  I ended up having to factory reset it and start all over again.  It will not remember my sign in options.  Says the camera is not available.   I have set them up over and over again.   It also gets hot which was a big disappointment so soon.   Then I realized I missed that there is no USB-A option, but I figured I can get a hub.   But the biggest issue for me is the number pad.  I do bookkeeping and need a 10 Key.  This is not one. They moved the  , -, /-,* up top and the is no equals key.  That was the deal breaker for me.  I am going back to Lenovo who has a real 10-Key number pad.'}",negative,UseAction,WorkTasks,NumberPad,UsingAbility,Person,Universal,,negative,UseAction,NumberPad,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/63fc71ac58c7d3ac0a1adb84dbb19e0e,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Terrific size and outstanding clarity and color on screen.  Gorgeous looking in silver.  Easy to type and has numerical keyboard on the right. Also fairly lightweight even though it has the touch screen I must have. Love it!'},positive,TypeAction,TypedDocuments,Keyboard,TypingAbility,Person,Universal,,positive,TypeAction,Keyboard,TypingAbility,Person,Universal,TypedDocuments,both
http://linked.aub.edu.lb/actionrec/Review/0dccdaa348bdc2890a641538aa1468ed,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Great laptop- light, fast processing time, vibrant screen colors! Most impressive is the tablet feature with stylus!!'}",positive,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,,positive,WorkAction,ScreenQuality,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/d3c93b989fcda068ad99829d6363a315,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'The Samsung Galaxy Book2 Pro 360 2in1 15.6 is an excellent laptop.  Super fast.  Excellent sound and display.  Appears bigger than 15.6"".  Would recommend anyone to purchase.'}",positive,WorkAction,WorkTasks,ScreenSize,WorkingAbility,Person,Universal,,positive,WorkAction,ScreenSize,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/52a6d04ad55a362cf6cffd2984238644,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'I use this computer for business data entry and accounting. With multiple internet tabs and Quickbooks desktop running constantly, she still runs like a champ. There is no lag, no wait and no frustration. I have always used a desktop, but recently decided to make the switch so that I can work at home as well as the office. I absolutely love the freedom and portability of this laptop!'}",positive,UseAction,WorkTasks,Lightweight,UsingAbility,Person,Home,,positive,UseAction,Lightweight,UsingAbility,Person,Home,WorkTasks,both
